"","id","baseMeanA","baseMeanB","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ZN1","ZN2","ZN3","ZP1","ZP2","ZP3","gene_name"
"158","ENSG00000070669",11898.8874128792,24431.5250356885,18165.2062242839,1.00399940163429,0.110997502889679,9.04524314057923,1.49332461593725e-19,1.84710500685765e-17,14070,14899,12486,17849,21837,24779,"ASNS"
"159","ENSG00000117036",1526.83810006652,3500.26314291058,2513.55062148855,1.14490813542876,0.126778984472151,9.03074070356084,1.70513682908285e-19,2.09531225644357e-17,1781,1970,1579,3238,3148,2763,"ETV3"
"160","ENSG00000070081",1599.17346289537,3592.04021714778,2595.60684002157,1.11937020557873,0.124024497643279,9.02539600521722,1.79046607317724e-19,2.18588004167567e-17,1717,2088,1765,3191,3524,2731,"NUCB2"
"161","ENSG00000129757",581.122267683256,1592.93512034887,1087.02869401606,1.36413039234794,0.151752845663698,8.98915856491426,2.49130384246293e-19,3.02187119626745e-17,646,704,664,1021,1528,1687,"CDKN1C"
"162","ENSG00000105939",3132.42075099596,7289.24530630819,5210.83302865207,1.16284742299687,0.12979180279994,8.95932869342505,3.26661030304477e-19,3.936893609458e-17,3603,4484,2945,6899,6547,5585,"ZC3HAV1"
"163","ENSG00000165312",320.044800853392,824.60132358515,572.323062219271,1.28809877011134,0.145403040461618,8.85881592311933,8.08687748230261e-19,9.5025864715482e-17,370,388,353,647,826,709,"OTUD1"
"164","ENSG00000128342",431.470633084526,1250.70971303145,841.090173057987,1.42724247001133,0.161461268688575,8.83953459305575,9.61181472386405e-19,1.12243309703955e-16,455,470,555,919,1395,1023,"LIF"
"165","ENSG00000155961",566.709450707527,1485.3389485439,1026.02419962572,1.30527079089277,0.147831596774615,8.8294439035438,1.05197429266888e-18,1.22087460965849e-16,599,861,541,1317,1263,1300,"RAB39B"
"166","ENSG00000176018",1410.32836436321,3359.46422461605,2384.89629448963,1.18947233700037,0.136205270489822,8.73293913460751,2.48138637088184e-18,2.77693721184223e-16,1666,1632,1584,3080,2884,2802,"LYSMD3"
"167","ENSG00000243753",23.6234801626258,202.456444430429,113.039962296527,2.33020479013329,0.267082927387523,8.72464898047297,2.67007559478815e-18,2.95294654456541e-16,35,16,29,150,211,177,"HLA-L"
"168","ENSG00000128422",16.0432861600623,169.029728270541,92.5365072153018,2.41960169674346,0.277901401799617,8.70669122600585,3.1287390406673e-18,3.43996623997579e-16,20,20,16,94,152,204,"KRT17"
"169","ENSG00000187193",6356.58331218063,13945.3790769193,10150.98119455,1.08611639406803,0.124763105710094,8.70542928445357,3.16374975540002e-18,3.4582359971672e-16,7301,8715,6280,9986,11861,14894,"MT1X"
"170","ENSG00000137094",303.10894830184,891.287478638804,597.198213470322,1.43893883579994,0.165356414301838,8.70204425921654,3.25958403797897e-18,3.54239534670767e-16,277,401,373,730,897,728,"DNAJB5"
"171","ENSG00000149428",8086.58756073438,16811.4373494891,12449.0124551117,1.01709003662221,0.117180173929593,8.67971093158917,3.96775966881875e-18,4.28723273180812e-16,9725,10715,7891,15360,16226,12531,"HYOU1"
"172","ENSG00000178607",640.020217901417,1583.66995873243,1111.84508831692,1.23287775010189,0.143175172669338,8.61097442465963,7.24421514923239e-18,7.69482988817617e-16,736,886,625,1479,1398,1257,"ERN1"
"173","ENSG00000161638",2107.57296297241,4898.40346730177,3502.98821513709,1.15738362652584,0.134506745086829,8.60465120748185,7.65491780117151e-18,8.08539941459694e-16,2444,2730,2184,3267,4335,5358,"ITGA5"
"174","ENSG00000147883",31.476489612167,276.975377647896,154.225933630032,2.31918971418357,0.270052739907351,8.58791403108605,8.85624949383611e-18,9.30203054377724e-16,22,66,26,290,260,171,"CDKN2B"
"175","ENSG00000140105",11174.6736111474,23162.3301007083,17168.5018559279,1.01187293148932,0.118824706067401,8.51567796780706,1.65618482339816e-17,1.70152627676005e-15,12617,14855,11588,21493,21937,17253,"WARS1"
"176","ENSG00000128016",14.6614541423529,175.69195384605,95.1767039942013,2.43575798586659,0.286793394297552,8.49307562272322,2.01239262535078e-17,2.04513479725514e-15,22,7,20,165,144,148,"ZFP36"
"177","ENSG00000117525",37.7157694914591,239.141812672732,138.428791082095,2.12116689409402,0.250123037181897,8.48049391208794,2.24239969128193e-17,2.26663207504255e-15,54,32,43,212,213,201,"F3"
"178","ENSG00000115271",10.7613104165575,155.432810396891,83.0970604067244,2.46822195705614,0.294240885345803,8.38843981235099,4.92636167490564e-17,4.90055692327518e-15,11,8,17,172,143,88,"GCA"
"179","ENSG00000105559",318.851424134959,783.975529151222,551.41347664309,1.22140194787098,0.145997786377531,8.36589360822631,5.96610133689531e-17,5.87270530026014e-15,352,443,323,631,738,697,"PLEKHA4"
"180","ENSG00000272869",65.3967723510993,391.820551509839,228.608661930469,2.06586612124322,0.248035604704418,8.32890956806423,8.15903594057036e-17,7.90711519168368e-15,70,95,65,387,471,179,NA
"181","ENSG00000141582",1556.54949785235,3423.24726516041,2489.89838150638,1.08477374222921,0.130412856064991,8.3179969748429,8.946229592273e-17,8.62554166996537e-15,1827,1995,1610,3147,3379,2465,"CBX4"
"182","ENSG00000170581",1385.47396873694,2868.51744741284,2126.99570807489,1.00874114028891,0.121368760672459,8.31137382222452,9.46004013410391e-17,9.07439870210651e-15,1729,1743,1368,2003,2748,2855,"STAT2"
"183","ENSG00000167996",4565.08083914657,9617.41103003233,7091.24593458945,1.03033293569279,0.1245001695888,8.27575527885443,1.27643915090309e-16,1.21203699374389e-14,5015,6237,4727,6781,8377,10221,"FTH1"
"184","ENSG00000116675",6.20508730934179,118.860594052122,62.5328406807317,2.49205840167566,0.301193703149524,8.2739392477887,1.29604218153069e-16,1.22446678668133e-14,10,8,4,132,79,93,"DNAJC6"
"185","ENSG00000160469",454.957199698897,1030.40571204662,742.681455872756,1.11880276122221,0.136463460820788,8.19855186504092,2.4330009184142e-16,2.25334237768992e-14,513,634,450,868,997,849,"BRSK1"
"186","ENSG00000131979",716.088978468634,1546.191801285,1131.14038987682,1.05915962012007,0.129481407242224,8.18001319786923,2.83812786471255e-16,2.59245897787835e-14,862,975,678,1334,1412,1311,"GCH1"
"187","ENSG00000054356",81.2104778004303,472.097777189899,276.654127495165,2.02811674898029,0.248754028449611,8.15310112411352,3.5470876534547e-16,3.22168091655081e-14,100,117,70,215,387,656,"PTPRN"
"188","ENSG00000142089",11.8087880239804,131.227040637706,71.5179143308433,2.34111995308502,0.287444629707037,8.14459451015342,3.80555023370552e-16,3.42335645664581e-14,20,11,10,101,113,131,"IFITM3"
"189","ENSG00000130203",674.61817321394,1447.93046027945,1061.27431674669,1.05224493664861,0.130221084795805,8.08044978506058,6.4528324782985e-16,5.74974897746399e-14,841,859,659,990,1564,1312,"APOE"
"190","ENSG00000008517",9.28386771769311,129.172640872473,69.2282542950829,2.38616896247757,0.29574684685596,8.06828200484493,7.1294223648522e-16,6.32265423969746e-14,8,16,9,144,91,96,"IL32"
"191","ENSG00000217801",82.750250611053,399.046684542467,240.89846757676,1.88618380523038,0.234024376476983,8.05977494150444,7.64350416229198e-16,6.74673811057519e-14,85,92,107,202,418,453,"AL390719"
"192","ENSG00000189060",666.167978741969,1855.36016314506,1260.76407094351,1.36124437680725,0.168958074137293,8.05669917675032,7.83822299946515e-16,6.88628180434319e-14,787,728,781,1089,1787,2072,"H1-0"
"193","ENSG00000214193",237.667298188238,852.240508384945,544.953903286592,1.62408979990367,0.20169445999135,8.05222810767001,8.13002007209975e-16,7.10941894769988e-14,327,269,231,480,751,1035,"SH3D21"
"194","ENSG00000183486",2.17699439492145,93.2361871456385,47.70659077028,2.4943568644379,0.310254683856086,8.03970735731077,9.00532766124372e-16,7.80226568474853e-14,3,0,4,68,61,114,"MX2"
"195","ENSG00000116014",36.7589363866352,349.424021404535,193.091478895585,2.27103539576293,0.282976662491896,8.02552187789679,1.01095236618728e-15,8.67895682040509e-14,47,61,24,103,364,482,"KISS1R"
"196","ENSG00000154451",5.97016017982214,110.325970872177,58.1480655259995,2.42763000977269,0.302645507736774,8.02136475749088,1.04576679649942e-15,8.93702797317529e-14,2,11,8,84,138,74,"GBP5"
"197","ENSG00000186472",158.577562115462,603.379663556397,380.97861283593,1.67750011684673,0.209486640170704,8.00767111200883,1.16901029527144e-15,9.94505093275945e-14,165,187,195,622,434,498,"PCLO"
"198","ENSG00000184164",2774.72751173522,6207.11653777442,4490.92202475482,1.10047637039064,0.138936466790813,7.920716539075,2.36145735267233e-15,1.98204284319609e-13,3139,3836,2759,6108,5648,4429,"CRELD2"
"199","ENSG00000134013",124.71214901228,604.207124079926,364.459636546103,1.87234976393905,0.237413168076731,7.88646130754597,3.10875883044674e-15,2.55230457516285e-13,167,178,97,272,551,795,"LOXL2"
"200","ENSG00000156587",117.18705870465,437.121760301575,277.154409503113,1.64552275828518,0.212828633438398,7.73167938778066,1.061369781947e-14,8.24579060759732e-13,92,153,159,351,448,358,"UBE2L6"
"201","ENSG00000185033",369.753003135458,1150.53283860469,760.142920870076,1.46868548919817,0.191032408400643,7.68814831731569,1.49279700256159e-14,1.1362783985895e-12,430,329,497,747,1131,1184,"SEMA4B"
"202","ENSG00000132530",4.37543106853641,109.873789404308,57.124610236422,2.36111139402301,0.309024561686609,7.64052986965315,2.16329601119958e-14,1.62040351818978e-12,6,4,5,35,173,98,"XAF1"
"203","ENSG00000183111",59.2630614456296,344.796362953342,202.029712199486,1.97447152280551,0.258440099436307,7.63995806808658,2.17292495478654e-14,1.6211572251961e-12,42,87,77,169,318,435,"ARHGEF37"
"204","ENSG00000213928",297.800745682548,2744.30961823954,1521.05518196104,2.1966391521545,0.287540306126909,7.63941299827717,2.18214298834266e-14,1.6215996175427e-12,267,300,443,1779,2115,3331,"IRF9"
"205","ENSG00000179532",150.026730054423,479.96815379565,314.997441925036,1.49192005466605,0.195796532458481,7.61974707076294,2.54173263124047e-14,1.88138248818709e-12,135,203,183,405,412,440,"DNHD1"
"206","ENSG00000130222",160.648900871648,584.721605089569,372.685252980608,1.61232680813592,0.212149340317863,7.59996145036406,2.96218976356809e-14,2.1586096800327e-12,203,217,145,614,572,339,"GADD45G"
"207","ENSG00000130762",14.3057741796594,143.817117601061,79.06144589036,2.20603621070475,0.291080275993823,7.57878974510649,3.48793220040771e-14,2.51251391953507e-12,27,9,13,104,124,151,"ARHGEF16"
"208","ENSG00000162654",0,68.6238373332433,34.3119186666217,2.35772244328362,0.311867695461819,7.56000854718943,4.03042875342387e-14,2.8703064770122e-12,0,0,0,56,96,33,"GBP4"
"209","ENSG00000145390",214.557758898705,582.476145472143,398.516952185424,1.31982985777784,0.174965199738792,7.54338496882938,4.57926772723115e-14,3.22452481421995e-12,223,257,261,403,610,539,"USP53"
"210","ENSG00000166750",9.7406215066164,132.796355284544,71.26848839558,2.26842000452243,0.300780936311089,7.5417678804493,4.63642483278135e-14,3.2525904209374e-12,20,8,6,121,80,141,"SLFN5"
"211","ENSG00000010818",519.754413582218,1172.49754518819,846.125979385202,1.10562124436773,0.147141037380415,7.51402371528265,5.73371910140797e-14,4.00742203812533e-12,621,567,604,952,1098,1038,"HIVEP2"
"212","ENSG00000081181",171.710463919273,558.063770812858,364.887117366066,1.50317679677034,0.200253991728919,7.50635122822002,6.07981597868713e-14,4.23357852649248e-12,182,208,204,375,456,640,"ARG2"
"213","ENSG00000164850",62.6295251686416,268.471187780741,165.550356474691,1.74769472518469,0.232870018640391,7.50502248159116,6.14180594583025e-14,4.26096286300939e-12,86,67,64,171,257,286,"GPER1"
"214","ENSG00000151640",377.715043247145,1110.56735232254,744.141197784844,1.40058142942479,0.186764498929807,7.49918446733914,6.42161037619683e-14,4.42244310193687e-12,473,485,364,743,828,1346,"DPYSL4"
"215","ENSG00000128284",32.1186773750217,169.976760974494,101.047719174758,1.8950376891982,0.253140140621055,7.48612086786752,7.09390703357434e-14,4.8285113601974e-12,43,38,31,130,176,145,"APOL3"
"216","ENSG00000164211",9878.27326947925,20538.6296484724,15208.4514589758,1.00478718384786,0.134226609700328,7.48575253514286,7.11383267676449e-14,4.8285113601974e-12,11804,12140,10433,11863,22459,20840,"STARD4"
"217","ENSG00000101104",425.658058786328,1009.6271142109,717.642586498613,1.16207929525683,0.155606541245875,7.46806198475048,8.13845085110241e-14,5.48426575095256e-12,516,535,434,947,884,803,"PABPC1L"
"218","ENSG00000181381",483.590864759072,1060.37318842021,771.982026589642,1.06801247573383,0.143785890948562,7.42779746112852,1.10420861221814e-13,7.36178231145859e-12,538,667,490,837,913,1035,"DDX60L"
"219","ENSG00000144893",487.104373046221,1104.81953317041,795.961953108315,1.10957884990291,0.14949209487578,7.42232457726217,1.15082361957734e-13,7.64545401825919e-12,578,583,530,989,1096,821,"MED12L"
"220","ENSG00000173221",57.9206475645547,362.599299971829,210.259973768192,1.9863921756111,0.268159744054168,7.40749579179881,1.28706567445015e-13,8.52046540328778e-12,50,96,59,133,353,492,"GLRX"
"221","ENSG00000137331",2689.40956658756,5839.00222542662,4264.20589600709,1.05678552106792,0.143044738465607,7.38779721927356,1.49281171245299e-13,9.8134101418981e-12,2713,2943,3557,4326,5832,5324,"IER3"
"222","ENSG00000258818",200.513817272334,702.561011105102,451.537414188718,1.56616005248936,0.212898631818621,7.35636504147967,1.88985762670291e-13,1.233722681932e-11,216,264,219,328,723,840,"RNASE4"
"223","ENSG00000214050",463.19367647408,1034.18528413323,748.689480303653,1.08848733286213,0.148214184314727,7.34401594486241,2.07278414485318e-13,1.34845725631089e-11,473,659,491,905,1019,798,"FBXO16"
"224","ENSG00000068976",50.9035975345594,248.237816805885,149.570707170222,1.82479246264786,0.24875187606315,7.33579376979092,2.20411200076572e-13,1.42894861125505e-11,49,81,50,142,228,291,"PYGM"
"225","ENSG00000128283",451.943774853466,1017.46962289478,734.706698874122,1.09751488388623,0.149731437967852,7.32988942590578,2.30342702779315e-13,1.48820383331749e-11,508,616,459,918,867,871,"CDC42EP1"
"226","ENSG00000163435",1.58221639841949,69.9126110894883,35.7474137439539,2.28338478879247,0.311686247431743,7.32590804890266,2.37286455429211e-13,1.52781597552212e-11,2,4,0,49,57,78,"ELF3"
"227","ENSG00000111981",290.583133816198,734.71029614866,512.646714982429,1.23419010882069,0.16860679539399,7.31993100240536,2.48098486005545e-13,1.59197939774412e-11,300,351,353,592,809,551,"ULBP1"
"228","ENSG00000244257",1350.06946901614,2916.63481187341,2133.35214044477,1.04843271790124,0.143648416798472,7.29860266662121,2.90771592443415e-13,1.83449554011028e-11,1935,1608,1183,2566,2661,2419,"PKD1P1"
"229","ENSG00000025039",1631.4498428783,3609.76193349751,2620.6058881879,1.07776193486499,0.147791330471022,7.29245708412044,3.0435253322176e-13,1.90737732570077e-11,1817,2218,1676,2022,3879,3793,"RRAGD"
"230","ENSG00000198832",450.618338771477,1002.28742331586,726.452881043666,1.08365756117873,0.148730177133193,7.28606381076434,3.19141863786324e-13,1.99341733589591e-11,464,588,515,874,940,818,"SELENOM"
"231","ENSG00000007908",1.0789949050702,85.5914254606335,43.3352101828519,2.26200282020122,0.312030166420075,7.24930812348434,4.18905936590435e-13,2.599290598626e-11,2,2,0,119,66,32,"SELE"
"232","ENSG00000183696",278.22060241644,760.651359685106,519.435981050773,1.3141133743671,0.18300049942276,7.18092780354271,6.92399111693656e-13,4.21287886697489e-11,288,343,332,524,634,847,"UPP1"
"233","ENSG00000168961",61.8771306225301,251.204953258013,156.541041940272,1.67576325496604,0.233658445550461,7.17184971002532,7.39911456971338e-13,4.4444330039994e-11,87,72,57,236,225,195,"LGALS9"
"234","ENSG00000176387",175.087236113811,514.040103219697,344.563669666754,1.38655094875984,0.193830857198274,7.15340668045183,8.46503381066921e-13,5.05241589442514e-11,207,215,187,323,465,576,"HSD11B2"
"235","ENSG00000132510",101.384633850146,381.129850369016,241.257242109581,1.611317151024,0.225929928172996,7.13193317969899,9.89689216095563e-13,5.88833764297869e-11,108,128,116,412,303,268,"KDM6B"
"236","ENSG00000171680",513.266574342969,1087.12410779927,800.195341071119,1.0219026382686,0.144489575786359,7.07250078565927,1.52166122752704e-12,8.80269315038027e-11,593,692,513,695,1167,1046,"PLEKHG5"
"237","ENSG00000136010",330.908006306002,706.395430154025,518.651718230013,1.03033162836467,0.146068263965578,7.05376787806198,1.7413678058318e-12,9.98154149922061e-11,396,421,338,563,685,617,"ALDH1L2"
"238","ENSG00000168016",38.1055211719988,178.203567518421,108.15454434521,1.76471659797551,0.251446072864126,7.01827066883285,2.24631074172799e-12,1.26068323149934e-10,37,53,43,128,163,180,"TRANK1"
"239","ENSG00000198753",494.862277032761,1069.96408062059,782.413178826675,1.04461079619533,0.150067405296861,6.960943944682,3.38000254047081e-12,1.87697726313872e-10,649,560,509,782,992,1054,"PLXNB3"
"240","ENSG00000069399",46.9722908157936,217.914524472631,132.443407644212,1.7531442440277,0.251860963780293,6.960762071716,3.38436940696785e-12,1.87697726313872e-10,67,50,46,220,180,165,"BCL3"
"241","ENSG00000174951",70.5113807693447,283.094180450383,176.802780609864,1.65262479228383,0.237513646830618,6.95802036782498,3.45087334269799e-12,1.9082314622372e-10,77,76,89,212,214,315,"FUT1"
"242","ENSG00000105650",30.1421840870968,196.150386041039,113.146285064068,1.92953653967253,0.279187874230135,6.91124764996781,4.80409524255061e-12,2.63061993500821e-10,38,45,24,123,122,268,"PDE4C"
"243","ENSG00000114270",346.206599493558,855.465977607956,600.836288550757,1.19550380749917,0.173271452882312,6.89960052629771,5.21489749488787e-12,2.83367883819037e-10,515,360,327,707,835,714,"COL7A1"
"244","ENSG00000066248",251.270374368574,568.403798926713,409.837086647643,1.09412379335776,0.15955007141636,6.85755752814771,7.00478203374719e-12,3.76563120970013e-10,309,328,243,438,539,524,"NGEF"
"245","ENSG00000068971",317.420073026106,1004.92747488217,661.173773954139,1.44570151631889,0.210862186083461,6.85614402075238,7.07440583303526e-12,3.77857682008227e-10,362,328,398,474,1040,1191,"PPP2R5B"
"246","ENSG00000279716",167.141524707991,456.779473158648,311.960498933319,1.30070866931138,0.190423573440707,6.83060739702161,8.45558493741158e-12,4.49077549175918e-10,232,177,170,379,465,363,"AC006128"
"247","ENSG00000105499",16.0755079412458,133.399623917394,74.7375659293201,1.99412963379832,0.29285614296809,6.80924638830474,9.81113241234291e-12,5.13813650374538e-10,17,34,8,109,101,138,"PLA2G4C"
"248","ENSG00000149599",48.4564287777726,261.857125310249,155.156777044011,1.82717541812211,0.268637572942218,6.8016376045622,1.0343653245812e-11,5.40197290762534e-10,30,63,73,242,173,261,"DUSP15"
"249","ENSG00000180537",344.806343003294,824.210936922467,584.50863996288,1.15751200304547,0.170366899440079,6.79423060964131,1.08892083769759e-11,5.63988999161221e-10,350,431,413,508,898,803,"RNF182"
"250","ENSG00000139269",227.529901975457,623.104613734541,425.317257854999,1.30256017737128,0.191795390590924,6.79140501426065,1.11046687403575e-11,5.73568343372147e-10,237,256,289,393,599,666,"INHBE"
"251","ENSG00000204186",230.229710205759,577.588946039235,403.909328122497,1.21031321960797,0.178318074052963,6.78738387028836,1.14185102561277e-11,5.88162770754676e-10,249,253,289,465,543,514,"ZDBF2"
"252","ENSG00000185633",1440.36548056882,7222.62582805952,4331.49565431417,1.7829853767773,0.263201737583286,6.77421582831724,1.25082827612061e-11,6.37312260686816e-10,1749,1706,1546,3591,6684,9035,"NDUFA4L2"
"253","ENSG00000011422",145.790853012641,457.238452677793,301.514652845217,1.43165465180895,0.212228329785293,6.7458225452621,1.52162501442645e-11,7.64921708455395e-10,160,168,175,244,495,491,"PLAUR"
"254","ENSG00000125968",368.751750921641,905.186993264118,636.96937209288,1.1809499121335,0.17536737820841,6.73414818764091,1.6489305971429e-11,8.22322126177287e-10,439,547,319,893,787,675,"ID1"
"255","ENSG00000178381",743.221031407837,1710.07872304043,1226.64987722413,1.11062601840623,0.165408330339781,6.71445033103709,1.88776464643355e-11,9.31544963716463e-10,869,883,825,1728,1585,1144,"ZFAND2A"
"256","ENSG00000123609",56.6053466242655,208.59650619329,132.600926408778,1.56283839255601,0.233261928872262,6.69992913164944,2.0852064085191e-11,1.0236022372472e-09,65,71,61,183,191,173,"NMI"
"257","ENSG00000118515",249.252786337178,662.080026354914,455.666406346046,1.26717147892786,0.189203085074971,6.69741446565601,2.12139320396728e-11,1.03865400072367e-09,229,328,307,395,720,661,"SGK1"
"258","ENSG00000168488",952.563107455455,2110.66569774029,1531.61440259787,1.06626758226016,0.159467142488925,6.68644063985916,2.28663835291617e-11,1.11635479709376e-09,1166,1246,924,2159,1701,1603,"ATXN2L"
"259","ENSG00000128285",307.767628266803,746.896058455352,527.331843361077,1.17045150906399,0.175574062962458,6.66642606154337,2.62107639454765e-11,1.25711370647679e-09,310,340,405,608,715,646,"MCHR1"
"260","ENSG00000169245",3.30953663358223,760.813935992213,382.061736312898,2.05209754979784,0.308665728357762,6.64828441018026,2.9652890884104e-11,1.41498477541127e-09,8,4,0,848,694,429,"CXCL10"
"261","ENSG00000161958",900.259887752525,2074.34805660042,1487.30397217647,1.11089460637451,0.167682592151146,6.62498469354033,3.47284163010144e-11,1.64465731706643e-09,1155,915,1028,1267,1972,2283,"FGF11"
"262","ENSG00000164620",67.9085921872706,232.260728051358,150.084660119314,1.49722029495764,0.226186672694341,6.61940103332666,3.60657201122351e-11,1.70369749706063e-09,78,88,71,156,225,236,"RELL2"
"263","ENSG00000234585",269.047879418113,648.638482828082,458.843181123098,1.15909140941869,0.175334141883018,6.61075702068359,3.82359633160808e-11,1.79270410550034e-09,250,397,296,565,657,488,"CCT6P3"
"264","ENSG00000137193",264.214112263754,589.926724512864,427.070418388309,1.07502536101714,0.162998737872224,6.5952986817595,4.24400572189601e-11,1.96048038273629e-09,302,347,274,400,670,510,"PIM1"
"265","ENSG00000187091",353.843155244651,743.733198023157,548.788176633904,1.00505826691693,0.15253132679355,6.58919245013363,4.42225262011588e-11,2.02641891604842e-09,411,418,397,583,796,596,"PLCD1"
"266","ENSG00000110628",362.099842180488,780.966652755182,571.533247467835,1.03527364051942,0.157131615082091,6.58857633442236,4.44063929265437e-11,2.02641891604842e-09,423,441,394,507,816,762,"SLC22A18"
"267","ENSG00000088340",100.660994664465,371.646543478265,236.153769071365,1.55403443633509,0.236191738484564,6.57954611920793,4.71886526644052e-11,2.14816914949996e-09,112,161,85,193,340,459,"FER1L4"
"268","ENSG00000134070",496.287517116544,1191.85870874218,844.073112929364,1.15386341471325,0.175464991840483,6.57603207688423,4.8316835870238e-11,2.17916170246833e-09,551,653,528,1219,1131,758,"IRAK2"
"269","ENSG00000158859",392.338077311719,1005.4202961095,698.879186710607,1.22177398268137,0.186247673434935,6.55994225403409,5.38286191933674e-11,2.35895882349456e-09,547,525,313,982,999,653,"ADAMTS4"
"270","ENSG00000168062",39.5342919250975,182.447000949499,110.990646437298,1.7044313318883,0.259922204865695,6.55746719588271,5.47293446886837e-11,2.38186668863876e-09,39,59,41,163,211,110,"BATF2"
"271","ENSG00000270580",587.256147186123,1268.63708738192,927.946617284024,1.03304408978538,0.157547503285295,6.55703243938241,5.48890768362307e-11,2.38330146327477e-09,654,898,527,1177,1056,1071,"PKD1P6-NPIPP1"
"272","ENSG00000088280",121.750127988458,398.647772281162,260.19895013481,1.45913799215653,0.22262171587061,6.55433809073952,5.58892158642862e-11,2.41383564979121e-09,120,113,179,308,403,345,"ASAP3"
"273","ENSG00000123384",1330.10014774992,2917.28532447749,2123.6927361137,1.05266754341356,0.160612002157162,6.55410261546645,5.59774662682286e-11,2.41383564979121e-09,1431,1629,1548,1852,2473,3391,"LRP1"
"274","ENSG00000266714",111.130130744587,320.31500820234,215.722569473464,1.33838689467552,0.204737048389031,6.53710163942767,6.27224259859481e-11,2.69233865516395e-09,130,152,108,224,290,333,"MYO15B"
"275","ENSG00000169239",255.784538254043,620.315688345352,438.050113299697,1.16357959174547,0.178489962274731,6.51901976400495,7.07683301268479e-11,2.98992219037049e-09,348,270,267,545,564,517,"CA5B"
"276","ENSG00000099251",112.663645135868,355.665053347922,234.164349241895,1.42173016374002,0.218164291393003,6.51678675122369,7.18294272151228e-11,3.02794856742494e-09,98,166,130,294,414,239,"HSD17B7P2"
"277","ENSG00000100906",1595.28770775466,3390.45955560436,2492.87363167951,1.01441704996773,0.155988124325892,6.50316845818592,7.86456397995944e-11,3.29313290394694e-09,1684,2186,1707,3468,3046,2304,"NFKBIA"
"278","ENSG00000258186",46.7333095082717,237.251087754367,141.992198631319,1.74932380274175,0.269334102275089,6.49499557599671,8.30358510425613e-11,3.46154553315121e-09,55,68,42,294,174,137,"SLC7A5P2"
"279","ENSG00000131015",132.00383849036,348.478750200854,240.241294345607,1.25131400453634,0.192938984925864,6.48554259273805,8.84130176392588e-11,3.65330361458397e-09,138,171,150,286,353,282,"ULBP2"
"280","ENSG00000214274",100.508344293412,322.032513554159,211.270428923785,1.43510923935404,0.221521600365378,6.47841671867201,9.26900676773513e-11,3.80083683498237e-09,117,109,120,185,374,309,"ANG"
"281","ENSG00000187479",9.30936417438896,130.326853156865,69.8181086656272,2.00123622049381,0.309575404979097,6.46445482524343,1.01664662052751e-10,4.1282879292738e-09,12,5,14,180,52,92,"C11orf96"
"282","ENSG00000115170",365.109973934993,803.754767656984,584.432370795989,1.05399191612766,0.163185058469188,6.45887513241092,1.05484102478686e-10,4.26496045312209e-09,356,497,419,720,738,648,"ACVR1"
"283","ENSG00000283528",1.7761089072148,61.2497767588648,31.5129428330398,2.00977040302293,0.311972784017837,6.44213375647543,1.17805385939385e-10,4.71246608733274e-09,1,2,3,28,93,48,"TCAF2C"
"284","ENSG00000101665",43.3066031885545,190.498602150384,116.902602669469,1.66083303215793,0.258169002466216,6.43312332732611,1.2500813934903e-10,4.95839246392638e-09,48,65,40,105,184,220,"SMAD7"
"285","ENSG00000239713",333.047402439579,702.251204580854,517.649303510216,1.00451511385037,0.157400502196294,6.38190539314565,1.74898008616927e-10,6.77991228867392e-09,351,404,397,539,690,629,"APOBEC3G"
"286","ENSG00000166046",214.543746428035,585.743135708095,400.143441068065,1.27996428383603,0.200844586487824,6.37290905480108,1.85475882560422e-10,7.13114942335069e-09,220,293,236,312,599,660,"TCP11L2"
"287","ENSG00000135709",258.624890924931,613.536632734913,436.080761829922,1.13290826406085,0.177984100883258,6.36522171608986,1.95007835414691e-10,7.43679982481054e-09,271,372,265,586,550,465,"KIAA0513"
"288","ENSG00000105675",10.5740265059634,87.3718200456659,48.9729232758146,1.89637833198036,0.298664227762034,6.34953287238448,2.15969714990381e-10,8.16843333351287e-09,11,19,8,65,90,77,"ATP4A"
"289","ENSG00000125657",370.23157531749,948.117460878328,659.174518097909,1.21347404391939,0.191120803123285,6.34925148957551,2.16365076330483e-10,8.16843333351287e-09,417,458,411,1023,705,711,"TNFSF9"
"290","ENSG00000162510",30.7643084769573,154.190586392296,92.4774474346264,1.71875125983975,0.271991147949889,6.31914410742663,2.63015924062048e-10,9.75337749169738e-09,34,39,34,142,101,155,"MATN1"
"291","ENSG00000198910",976.519447002994,2116.18283908581,1546.3511430444,1.03346379836487,0.163761363013705,6.31079138171546,2.77612202762551e-10,1.02743839057849e-08,1123,1149,1109,1245,1963,2425,"L1CAM"
"292","ENSG00000224389",71.7266666716173,232.252576520559,151.989621596088,1.42878328065234,0.227394005365314,6.28329352111529,3.31474368852915e-10,1.20776155209373e-08,71,89,88,177,216,220,"C4B"
"293","ENSG00000006062",404.862336042629,856.67191899665,630.76712751964,1.00327129077741,0.160174689318105,6.26360690973424,3.76173039632411e-10,1.36008256117865e-08,489,525,402,811,765,660,"MAP3K14"
"294","ENSG00000162298",222.826197460332,604.977034392537,413.901615926434,1.26719798986529,0.202391578083699,6.26112016054955,3.82221853013815e-10,1.37644165897901e-08,297,260,219,641,488,434,"SYVN1"
