"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MCM3",94.1024447338065,-0.176946802266853,0.327230289277143,-0.540740903471165,0.588686180969318,0.99882213502179
"MCM3AP",23.3857550846819,-0.118356762129937,0.43762419120364,-0.270452969714514,0.786811793853158,0.99882213502179
"MCM4",59.6695626512394,0.0658259104796888,0.40846093934884,0.16115594941496,0.871970574817557,0.99882213502179
"MCM5",23.4994036665803,0.437531702754953,0.472138182180311,0.926702646107657,0.354080943285836,0.99882213502179
"MCM6",31.469937183725,-0.165025236692166,0.392930385635907,-0.419985938285465,0.674495726165699,0.99882213502179
"MCM7",160.415555266335,-0.679473834324441,0.275197675245722,-2.46903915055875,0.0135476395472107,0.527410564866127
"MCM8",21.0465949383154,0.00432807104492352,0.610741955531457,0.00708657888282345,0.994345775446006,0.99882213502179
"MCM9",6.45511395258005,-0.383348153534511,0.798177676226122,-0.480279222224087,0.631028861172914,NA
"MCMBP",27.1264043205564,-0.543292796288299,0.432221736302951,-1.25697703436991,0.208761951715429,0.99882213502179
"MCOLN1",3.15874070406072,0.436268075483965,1.10400093573849,0.395170023286382,0.692717414047401,NA
"MCOLN2",3.61390731555801,-1.09526610794172,1.27893863975586,-0.856386752182884,0.391783890008656,NA
"MCOLN3",0.667632504488293,1.46400731159923,2.53263877675492,0.578056106949078,0.563226239731094,NA
"MCPH1",8.79372032322815,-0.289122688068965,0.679812211658676,-0.425297873604732,0.670619543473615,0.99882213502179
"MCRS1",31.7310582140921,-0.06477946822016,0.38546273898313,-0.168056368797284,0.866538933736718,0.99882213502179
"MCTP1",1.7855488926431,-3.1981528469242,2.08444345385065,-1.53429580496231,0.124956897312408,NA
"MCTS1",5.13754646588549,0.264174526954467,0.871388002615609,0.303165210172168,0.761763960388275,NA
"MCU",9.62317103215457,0.0822065873514305,0.678418523429619,0.121173854357411,0.90355333269698,0.99882213502179
"MCUR1",9.58178153140748,-0.20744517336071,0.683715410198316,-0.30340865551142,0.761578450237601,0.99882213502179
"MDFI",49.6849970126362,-0.594728633009121,1.10584588125722,-0.537804266479686,0.590712186181042,0.99882213502179
"MDFIC",3.91681326050152,1.64087697035984,2.53716984488684,0.646735169766701,0.517803356981725,NA
"MDGA1",1.64837724956535,4.16221898435328,3.08035782916947,1.35121281850411,0.17662726954381,NA
"MDGA2",1.93681232125509,0.0597447513629779,3.42126935172465,0.0174627441516292,0.986067454171445,NA
"MDH1",148.17883257464,0.0868042156871195,0.383483285931004,0.226357233474674,0.820923587438011,0.99882213502179
"MDH1B",1.33243677116028,1.5475675337925,1.87265347461722,0.826403579075852,0.408575193830298,NA
"MDH2",163.464037406698,-0.38550558171161,0.285198229528501,-1.35171099185623,0.176467787373928,0.99882213502179
"MDK",128.551157981933,0.419482272836064,0.530750361226608,0.790357018065152,0.429319296483461,0.99882213502179
"MDM1",6.81885588953506,0.329757411541213,0.820862323673215,0.401720729568396,0.687889566831191,0.99882213502179
"MDM2",48.8498362073529,0.924071077194931,0.67805860688073,1.36281888883607,0.172939596593428,0.99882213502179
"MDM4",9.40997763548251,-0.887214135109367,0.967263099062466,-0.91724178868119,0.359015953384546,0.99882213502179
"MDN1",12.5131870580115,-1.02854943878721,0.695527814416822,-1.47880417931181,0.139192658551108,0.99882213502179
"MDP1",16.3734942454599,0.0242819241718809,0.68783682895867,0.035301866881193,0.971839034704262,0.99882213502179
"ME1",9.06804811485991,0.0537815144536601,1.73733775238108,0.0309562803087371,0.975304406206827,0.99882213502179
"ME2",20.5237941877133,0.0340797648526844,0.484333546684327,0.0703642460572663,0.943903748198845,0.99882213502179
"ME3",2.93419296135351,1.43671531907711,3.22847492482745,0.445013621765669,0.656309910126014,NA
"MEA1",70.1954276812173,0.677087172454769,0.356994864092472,1.89663000944289,0.0578767870273383,0.971872830243766
"MEAF6",9.91191546287753,-0.200485634803566,0.681119478653488,-0.294347234349998,0.76849258261502,0.99882213502179
"MECOM",0.660091346820468,2.84179516566681,3.97274760827025,0.715322352658628,0.474409879589471,NA
"MECP2",15.0973489521039,-0.174995311735119,0.544005968197392,-0.32167902921172,0.747695866371564,0.99882213502179
"MECR",9.7725747359904,-0.35666767999599,0.668635529663455,-0.533426155465463,0.593738615877553,0.99882213502179
"MED1",10.4323052607229,-0.241980169473797,0.635695650299229,-0.38065412176392,0.703459915867667,0.99882213502179
"MED10",12.0668230229022,0.26754836104968,0.617623518894816,0.433190046791669,0.664876709143896,0.99882213502179
"MED11",19.5704820602701,0.129859414996808,0.471985600417222,0.275134272914291,0.783213081308769,0.99882213502179
"MED12",8.4944431334403,-0.536527297823785,0.723919343217393,-0.741142370142008,0.458607121664546,0.99882213502179
"MED12L",1.01595009032526,-1.04912451277505,2.321373184056,-0.451941342297223,0.651311240234405,NA
"MED13",14.5020292916599,-0.324988947400724,0.615835163883123,-0.527720673420985,0.59769322226541,0.99882213502179
"MED13L",12.086111440549,0.264006933164511,0.615234354583661,0.429116045288415,0.667838776028806,0.99882213502179
"MED14",13.0560656339671,-0.0449009454383805,0.650806365634503,-0.0689927877312699,0.944995360377759,0.99882213502179
"MED15",17.3666733046368,0.404129491331495,0.631168791643208,0.640287505786478,0.52198570201995,0.99882213502179
"MED16",8.81262294501499,0.0329080998705628,0.699211937497967,0.0470645566898069,0.962461775682203,0.99882213502179
"MED17",10.5462087747793,0.269005206352848,0.721649599908832,0.372764297779465,0.709323876981756,0.99882213502179
"MED18",8.81321696275444,0.695501583541492,0.781289417910643,0.890197112104029,0.373360055067152,0.99882213502179
"MED19",6.11105403549334,0.0697925265586736,0.843736261927122,0.0827184153484942,0.934075441723081,NA
"MED20",12.0413074906078,0.433208802628324,0.664356693005994,0.652072609772617,0.514354332633974,0.99882213502179
"MED21",19.0924685418435,-0.143524057522961,0.490455144992369,-0.29263442128881,0.769801600547932,0.99882213502179
"MED22",18.1749366466082,-0.0605372937383065,0.537996763617073,-0.112523527709164,0.910408315791273,0.99882213502179
"MED23",12.5737509504546,0.369454152071355,0.58524981706018,0.631275980447448,0.527860089349738,0.99882213502179
"MED24",14.4546702051174,-0.185027797634049,0.547962540711724,-0.33766504804092,0.73561561686081,0.99882213502179
"MED25",4.83876105846215,-0.52771660680265,0.934846048871246,-0.564495734286759,0.572416802410881,NA
"MED26",2.49911670301961,-0.216433909605354,1.22472713324333,-0.176720106651178,0.859728246622932,NA
"MED27",8.65842798535099,-0.245343478121053,0.727460065421088,-0.337260407523589,0.735920603251952,0.99882213502179
"MED28",18.6828626937634,-0.653167695065385,0.554528363880835,-1.1778796858906,0.238844574675092,0.99882213502179
"MED29",10.4338730814657,0.782108854962677,0.656675866447581,1.19101202727862,0.233648863325226,0.99882213502179
"MED30",11.2166719772797,-0.599543956079151,0.731797476450512,-0.819275790601466,0.412629081765712,0.99882213502179
"MED31",5.30520329584253,0.345585061026137,0.888279132162124,0.389050072790704,0.69723910572773,NA
"MED4",6.63276674058127,0.272146979420583,0.795257841517741,0.34221225521171,0.732191163083831,NA
"MED6",21.0960034728089,0.0934176960276927,0.475575559174662,0.196430817828012,0.844272976956115,0.99882213502179
"MED7",11.6320042934205,0.144138696622789,0.617023698555877,0.233603177576714,0.815293060648528,0.99882213502179
"MED8",26.0697505968144,0.513320087544894,0.620257204684069,0.827592301497499,0.407901429597827,0.99882213502179
"MED9",10.4414115458646,0.398217389757587,0.697504893896009,0.570916983153034,0.568055918126068,0.99882213502179
"MEDAG",0,NA,NA,NA,NA,NA
"MEF2A",12.8139097559276,-0.284942546598133,0.63613726295969,-0.447926199563298,0.654206459389608,0.99882213502179
"MEF2B",0,NA,NA,NA,NA,NA
"MEF2BNB",8.95938273351576,0.521309094190074,0.700819177054224,0.74385677683837,0.456963126915281,0.99882213502179
"MEF2C",4.45640321793389,1.50764111730404,1.24671056139706,1.20929521573523,0.226549448248635,NA
"MEF2D",2.68446594216593,-0.77121510395406,1.36522641936103,-0.56489904752577,0.57214243157715,NA
"MEG3",0,NA,NA,NA,NA,NA
"MEGF10",1.26223373469918,-3.79701074514072,3.94176729703765,-0.963276230941965,0.335408918236025,NA
"MEGF11",1.34834779155006,-0.781794405152394,2.24604345313554,-0.348076260083476,0.727782912572306,NA
"MEGF6",0.165022836705117,0.944884075392948,4.0804728567969,0.231562396945991,0.816877916572543,NA
"MEGF8",3.81686581892654,0.359663945408408,1.02877475548772,0.349604170874021,0.72663578033658,NA
"MEGF9",7.90784283338813,0.241406766529179,0.987580782737878,0.244442551686683,0.806888089602066,0.99882213502179
"MEIG1",0,NA,NA,NA,NA,NA
"MEIOB",2.89345273971186,-4.99029620915461,3.92211037573669,-1.2723497635421,0.203248874754507,NA
"MEIS1",5.22443044837939,-0.159228984951334,1.2521430356857,-0.127165172359192,0.89880966998033,NA
"MEIS2",3.64796735820144,1.07784714995802,1.15447798303659,0.933622958424019,0.350498418282311,NA
"MEIS3",4.57148484539738,-1.85493870327956,1.89770270169473,-0.977465385712427,0.328338806182128,NA
"MELK",29.7162390874205,0.286948670554631,0.456723845773234,0.628276086764918,0.529823094116771,0.99882213502179
"MEMO1",5.15899857399408,-0.301744296175729,0.922209857752663,-0.327196997124983,0.743518891954034,NA
"MEN1",9.57857124886089,-0.612442105634358,0.686761703364936,-0.891782553735257,0.372509494635333,0.99882213502179
"MEPCE",38.7977054983988,0.00891453378834963,0.365147018287583,0.0244135467137478,0.980522742831781,0.99882213502179
"MERTK",1.97335614610856,-4.44079330208171,2.11829303310097,-2.09640178799098,0.0360465639318146,NA
"MESDC1",11.1721120756905,0.262352397823356,0.826987041282008,0.317238825673318,0.751062391603328,0.99882213502179
"MESDC2",13.8489486021288,0.204364791004397,0.713379222212879,0.28647426872129,0.774514898589439,0.99882213502179
"MESP1",3.49502585053862,0.67019822801153,1.29630422602155,0.517006898965697,0.60515134287117,NA
"MESP2",0,NA,NA,NA,NA,NA
"MEST",2.97561548946313,3.96620154319451,2.31570073075223,1.71274357283039,0.0867597251783207,NA
"MET",2.80990700265856,3.87834296514951,1.9630895087748,1.97563226119529,0.0481964420127388,NA
"METAP1",33.8648714013967,-0.271462637613833,0.547968176795009,-0.495398545224982,0.620318821424074,0.99882213502179
"METAP1D",4.45268003376489,0.31690147879988,1.00238203834579,0.316148401185296,0.751889870428785,NA
"METAP2",32.4143522091923,-0.216191652203638,0.400768947951439,-0.539442123220169,0.589581822280706,0.99882213502179
"METRN",112.345871194649,0.766451831556363,0.399977756223126,1.91623613971373,0.0553350452271838,0.964126913093901
"METRNL",9.68810983324146,-0.0328042030041822,0.876308113913144,-0.037434553535851,0.970138522232096,0.99882213502179
"METTL1",8.44568470282853,0.0432220717554792,0.727148972766373,0.0594404631984072,0.952601285044829,0.99882213502179
"METTL10",5.10449352705284,-0.469495089691704,1.04492315839063,-0.449310636788655,0.653207585692268,NA
"METTL12",1.49162419628927,-0.33459553486246,1.78397758332455,-0.187555907647069,0.851224793340372,NA
"METTL13",14.5982742345214,-0.0169830443269472,0.550539546690366,-0.0308480007095636,0.975390759586124,0.99882213502179
"METTL14",12.9661977433502,0.651040726178411,0.745391250948995,0.873421475432583,0.382433389772391,0.99882213502179
"METTL15",3.64281797355421,-0.275547010389929,1.06500117765016,-0.25872930112425,0.795844110113644,NA
"METTL16",8.47947297556275,-0.417708344258896,0.699220693397191,-0.597391278895714,0.550246174985303,0.99882213502179
"METTL17",28.5697052600957,-0.287605193255086,0.425813336304392,-0.675425518024386,0.499405457547342,0.99882213502179
"METTL18",5.3039775108822,-0.0146848226012142,0.905563965038646,-0.0162162179240287,0.987061897132552,NA
"METTL20",0.329675449913071,1.84033642203645,4.03778851011797,0.455778309692273,0.648549403054506,NA
"METTL21A",2.97969797339952,-0.333918750606759,1.12367573975499,-0.297166467863379,0.766339420889533,NA
"METTL21B",2.98760049034213,-1.0145838603395,1.19824285904583,-0.846726398309124,0.397147641088439,NA
"METTL22",6.80127671217758,-0.0870366919868484,0.779590832595711,-0.11164406807742,0.911105629149199,0.99882213502179
"METTL23",23.1699804720693,0.194041131779012,0.465858445129327,0.416523804189369,0.677026752424413,0.99882213502179
"METTL24",0,NA,NA,NA,NA,NA
"METTL25",3.16410581284675,0.431344422619866,1.23709565028014,0.348675078214193,0.727333256160726,NA
"METTL2A",9.45032828628706,-0.473321710323033,0.680949921457174,-0.695090336907839,0.48699869013266,0.99882213502179
"METTL2B",21.5911655399796,-0.377643075162822,0.591694529906401,-0.63823992968561,0.523317508394902,0.99882213502179
"METTL3",42.355840008488,-0.5770367473029,0.403412283221804,-1.43038963190329,0.152605222321986,0.99882213502179
"METTL4",3.48061451044302,-0.713531508244803,1.05827011524571,-0.674243274912032,0.500156661162158,NA
"METTL5",31.1480894254884,-0.290179335260361,0.451793906568859,-0.642282534229209,0.520689752536278,0.99882213502179
"METTL6",6.46592921426913,0.206089990042243,0.790544617520708,0.260693685687949,0.794328735823511,NA
"METTL7A",9.90829042649624,-0.585399188906576,1.00982729980405,-0.579702280796104,0.562115405018234,0.99882213502179
"METTL7B",10.0994228132353,-0.150019670464248,1.20040368828432,-0.124974349819488,0.900543856988573,0.99882213502179
"METTL8",7.35142735264774,-0.558309869132524,0.794196804578944,-0.70298679862924,0.482063976541323,0.99882213502179
"METTL9",38.3209637044148,0.0947545810950121,0.395120439888721,0.239811894119419,0.810476085824716,0.99882213502179
"MEX3A",5.69607367721799,-1.50197572340317,0.976805446100666,-1.53764061144309,0.124136511912067,NA
"MEX3B",5.3460592095117,-0.210173438146241,0.915169357445687,-0.229655239695581,0.818359678799146,NA
"MEX3C",24.1573127604514,-0.245576855486545,0.590792087561842,-0.415673907380893,0.677648636955333,0.99882213502179
"MEX3D",21.2809339756042,-0.156403433545135,0.492390790583385,-0.317640858716769,0.750757377231126,0.99882213502179
"MFAP1",16.7029105004439,-0.0390378028345804,0.513307672976776,-0.0760514694981905,0.939378149991221,0.99882213502179
"MFAP2",0,NA,NA,NA,NA,NA
"MFAP3",11.9831501170738,-0.0233602100036277,0.62029065835621,-0.0376601028710202,0.969958686711161,0.99882213502179
"MFAP3L",3.95107129883899,1.92928746688352,1.3678373944824,1.41046550903339,0.158402273897469,NA
